restaurant_id,summary,nutrition_score
28695,"Restaurant: Ghion Ethiopian, Price Range: $$, Zip Code: 20001. Menu Categories: Appetizers (1 items, avg price $13.50); Beef, Lamb and Chicken Entrees (20 items, avg price $21.55); Beverage (4 items, avg price $3.69); Most Popular (3 items, avg price $21.17); Pasta, Rice and Fish (6 items, avg price $17.00); Vegetarian Entrees (4 items, avg price $16.50).",73
28696,"Restaurant: Halal Ethiopian carry out, Price Range: nan, Zip Code: 20010. Menu Categories: Appetizers (3 items, avg price $5.97); Combos (3 items, avg price $29.60); Entrees (2 items, avg price $21.00); Fir-Fir &amp; Fit-Fit (2 items, avg price $19.80); Others (6 items, avg price $14.42); Pastas and Rices (2 items, avg price $15.62); Picked for you (5 items, avg price $21.60); Tibs (4 items, avg price $20.70); Vegetarian (2 items, avg price $22.80); Vegetarian Options (1 items, avg price $16.80); Wots (3 items, avg price $19.20).",53
28697,"Restaurant: Ethiopic, Price Range: $$, Zip Code: 20002. Menu Categories: Appetizer (1 items, avg price $8.00); Beef Entree (5 items, avg price $18.80); Beverage (1 items, avg price $2.00); Dessert (3 items, avg price $8.00); Lamb Entree (2 items, avg price $20.50); Mains (3 items, avg price $28.67); Picked for you (5 items, avg price $23.20); Poultry Entree (2 items, avg price $18.00); Salad (4 items, avg price $8.00); Sides (8 items, avg price $5.00); Vegetarian and Fish Entree (8 items, avg price $15.75).",74
28698,"Restaurant: KINGSWAY (2000 5th St NE Washington), Price Range: $, Zip Code: 20002. Menu Categories: Appetizers (12 items, avg price $4.54); Beverages (14 items, avg price $2.32); Kingsway Specials (6 items, avg price $17.50); Meats (9 items, avg price $8.61); Pastries (8 items, avg price $4.28); Picked for you (5 items, avg price $10.00); Sides (11 items, avg price $2.68); Sides  (7 items, avg price $3.64); Stews (6 items, avg price $4.67).",56
28699,"Restaurant: Zenebech Restaurant, Price Range: $$, Zip Code: 20009. Menu Categories: Appetizers (2 items, avg price $5.00); Combinations (1 items, avg price $24.00); Drinks (5 items, avg price $2.20); Kitfo &amp; More (3 items, avg price $14.00); Picked for you (5 items, avg price $15.40); Tibs (Stir-Fry) (5 items, avg price $13.00); Vegetarian/Vegan (4 items, avg price $11.50); Wot (stews) (5 items, avg price $13.00).",68
28700,"Restaurant: Letena Ethiopian Restaurant, Price Range: $$, Zip Code: 20010. Menu Categories: Dessert (2 items, avg price $8.50); Picked for you (5 items, avg price $25.50); Salad (5 items, avg price $7.70); Seafood (3 items, avg price $18.83); Signature (3 items, avg price $19.17); Signature Tibs and Kifto (9 items, avg price $18.17); Small Plates (1 items, avg price $9.50); Stew (8 items, avg price $21.50); Vegi and Vegan (11 items, avg price $19.14).",62
28702,"Restaurant: JaqccBelly, Price Range: nan, Zip Code: 20011. Menu Categories: Appetizers (9 items, avg price $10.11); Brunch (16 items, avg price $13.44); Picked for you (5 items, avg price $13.40).",70
28703,"Restaurant: Kogod Liquors, Price Range: $, Zip Code: 20001. Menu Categories: Beer (36 items, avg price $17.50); Cognac (8 items, avg price $51.61); Gin (4 items, avg price $30.24); Hard Seltzer (9 items, avg price $23.55); Ice and Soft Drinks (12 items, avg price $2.53); Liquer (5 items, avg price $31.39); Non-alcoholic Beer (4 items, avg price $11.99); Picked for you (5 items, avg price $30.59); Ready to Drink Cocktails (8 items, avg price $11.87); Rosé Wine (8 items, avg price $20.86); Rum (7 items, avg price $25.70); Summer Blockbuster Sale (8 items, avg price $17.11); Tequila (11 items, avg price $52.81); Vodka (21 items, avg price $25.28); Whiskey (21 items, avg price $42.75); Wine (37 items, avg price $20.83).",14
28704,"Restaurant: Warka Ethiopian Cuisine, Price Range: nan, Zip Code: 20011. Menu Categories: Appetizers (3 items, avg price $12.84); Beef Entrees (5 items, avg price $19.42); Breakfast (8 items, avg price $10.76); Cold Beverages (6 items, avg price $1.75); Hot Beverages (1 items, avg price $0.99); Pasta (2 items, avg price $14.98); Picked for you (5 items, avg price $11.50); Vegetarian (2 items, avg price $19.29).",68
28705,"Restaurant: Plus Jollof, Price Range: nan, Zip Code: 20002. Menu Categories: Breads (2 items, avg price $1.80); Chicken (5 items, avg price $0.00); Drinks (8 items, avg price $18.88); Fish (5 items, avg price $4.80); Just Rice (3 items, avg price $0.00); Meats (3 items, avg price $0.00); Picked for you (5 items, avg price $15.72); Sides (5 items, avg price $0.00).",55
28706,"Restaurant: Tanzanite Cuisine, Price Range: nan, Zip Code: 20003. Menu Categories: Menu  (4 items, avg price $11.00).",54
28708,"Restaurant: The Chop Spot Nigerian Grill, Price Range: $, Zip Code: 20018. Menu Categories: Rice Bowls (1 items, avg price $13.50).",60
28709,"Restaurant: Eden's Kitchen, Price Range: $, Zip Code: 20018. Menu Categories: Breakfast (8 items, avg price $10.24); Cold Drinks (No Ice) (5 items, avg price $1.82); Dinner (15 items, avg price $15.17); Lunch (15 items, avg price $15.17); Picked for you (5 items, avg price $15.59); Vegeterian Combination (2 items, avg price $15.59).",83
28711,"Restaurant: Royal Rooster, Price Range: $, Zip Code: 20002. Menu Categories: Beverages (5 items, avg price $1.41); Bowls (4 items, avg price $8.99); Burritos (3 items, avg price $7.32); Desserts (3 items, avg price $5.66); Fish (3 items, avg price $8.66); Mains (5 items, avg price $7.99); Nachos (3 items, avg price $6.66); Picked for you (5 items, avg price $8.59); Quesadillas (3 items, avg price $7.66); Recommended (11 items, avg price $7.90); Recommended Combo (11 items, avg price $9.99); Salads (3 items, avg price $7.32); Sides (2 items, avg price $3.00); Tacos (3 items, avg price $3.25); Wings (5 items, avg price $5.75).",83
28712,"Restaurant: Shewa Ethiopian Restaurant , Price Range: nan, Zip Code: 20002. Menu Categories: Appetizer (2 items, avg price $1.75); Desserts (3 items, avg price $3.16); Drinks (4 items, avg price $1.62); Lunch and Dinner (20 items, avg price $10.94); Picked for you (5 items, avg price $12.99); Vegeterian Delight (7 items, avg price $9.85).",64
28713,"Restaurant: Mimi's Ethiopian BBQ, Price Range: nan, Zip Code: 20020. Menu Categories: Extras (2 items, avg price $0.50); Picked for you (5 items, avg price $12.99); Platters (6 items, avg price $14.32); Sides (7 items, avg price $3.63); Specials (2 items, avg price $7.49).",55
28714,"Restaurant: Safari DC, Price Range: nan, Zip Code: 20011. Menu Categories: AFRICAN LOCAL SOUP AND MEAT ENTREES (10 items, avg price $16.25); Appetizers (14 items, avg price $7.92); Beverages (8 items, avg price $2.43); Main Dishes (7 items, avg price $17.36); Picked for you (5 items, avg price $13.09); RICE DISHES (4 items, avg price $8.49); Sides (12 items, avg price $6.46); Specialties (5 items, avg price $20.20); VEGAN ENTREES (5 items, avg price $13.30); Vegetarian (1 items, avg price $12.50); WELCOME TO VEGAN SIDE &amp; MAIN DISHES (8 items, avg price $9.87).",63
28715,"Restaurant: Zion Kitchen Lounge &amp; Cafe (NE DC), Price Range: $$, Zip Code: 20002. Menu Categories: AFRICAN LOCAL SOUP AND MEAT ENTREES (9 items, avg price $16.28); Appetizers (11 items, avg price $7.18); Beverages (9 items, avg price $3.27); Main Dishes (8 items, avg price $17.37); Picked for you (5 items, avg price $12.89); RICE DISHES (4 items, avg price $8.49); Sides (10 items, avg price $7.05); Specialties (5 items, avg price $20.20); VEGAN ENTREES (4 items, avg price $13.25); Vegetarian (1 items, avg price $12.50); WELCOME TO VEGAN SIDE &amp; MAIN DISHES (8 items, avg price $9.87).",67
28716,"Restaurant: Hiwot Ethiopian Restaurant, Price Range: $$, Zip Code: 20011. Menu Categories: Appetizer (1 items, avg price $2.50); Beef (3 items, avg price $16.00); Beverages (2 items, avg price $1.75); Extra single Ethiopian import injera bread (1 items, avg price $2.50); Lamb (4 items, avg price $16.00); Pasta, Rice &amp; Fish (3 items, avg price $15.33); Picked for you (5 items, avg price $16.40); Vegetarian (4 items, avg price $16.25).",68
28718,"Restaurant: Bluestone Lane (1150 Connecticut Ave NW), Price Range: $, Zip Code: 20036. Menu Categories: All Day Menu (12 items, avg price $9.75); At Home Coffee &amp; Packs (12 items, avg price $13.95); Coffee - Cold (7 items, avg price $5.42); Coffee - Hot (13 items, avg price $4.24); Coffee Boxes (2 items, avg price $33.00); Juices &amp; Beverages (8 items, avg price $5.57); Organic Teas &amp; Wellness (13 items, avg price $5.39); Pastries &amp; Snacks (6 items, avg price $3.90); Picked for you (5 items, avg price $9.00); Summer Faves (10 items, avg price $6.97).",58
28719,"Restaurant: Laos In Town, Price Range: $, Zip Code: 20002. Menu Categories: Desserts (2 items, avg price $9.00); Juice (3 items, avg price $6.00); Lao Coffee (2 items, avg price $6.00); Main (13 items, avg price $19.85); Mocktail (2 items, avg price $7.50); Picked for you (5 items, avg price $14.60); Salad (5 items, avg price $12.00); Soda (3 items, avg price $3.33); Soup (3 items, avg price $9.67); Sparkling Water (1 items, avg price $7.50); Starter (6 items, avg price $9.67); Tea (2 items, avg price $5.00).",68
28720,"Restaurant: Pluma by Bluebird Bakery, Price Range: $$, Zip Code: 20002. Menu Categories: Bread (1 items, avg price $12.00); Coffee and Tea (12 items, avg price $4.67); Juices and Other Beverages (5 items, avg price $3.92); Pastries (15 items, avg price $5.50); Picked for you (5 items, avg price $9.05); Savory (8 items, avg price $15.45).",57
28721,"Restaurant: Bread Bite Bakery (Adams Morgan), Price Range: $, Zip Code: 20009. Menu Categories: Avocado Salads (5 items, avg price $12.00); Bagels (6 items, avg price $4.42); Breakfast Sandwiches (12 items, avg price $9.04); Desserts (9 items, avg price $4.82); Espresso Beverages (8 items, avg price $3.74); Green Smoothies (7 items, avg price $8.28); Omelets (7 items, avg price $11.42); Picked for you (5 items, avg price $7.81); Sandwiches (14 items, avg price $10.51); Smoothies (10 items, avg price $7.64); Teas (3 items, avg price $3.78).",63
28722,"Restaurant: Mecho's Dominican Kitchen, Price Range: $, Zip Code: 20018. Menu Categories: Bandera- Make Your Own Platter (1 items, avg price $10.00); Bites (5 items, avg price $2.80); Chimis (Dominican Sandwiches) (4 items, avg price $10.25); Dominican Smoothies (4 items, avg price $5.00); Dominician Breakfast (1 items, avg price $13.00); Favorites de Mecho (2 items, avg price $14.00); Homemade Desserts (1 items, avg price $4.00); Mecho's Mofongo (3 items, avg price $11.00); Natural Juices (2 items, avg price $2.88); Picked for you (5 items, avg price $11.10); Sancocho (1 items, avg price $12.00).",64
28723,"Restaurant: Nerds and Nibblers, Price Range: $, Zip Code: 20005. Menu Categories: Bagels (5 items, avg price $4.65); Coffee (4 items, avg price $2.95); Cold Drinks (6 items, avg price $4.35); Extra (7 items, avg price $2.00); Fruits (4 items, avg price $5.37); Hot Drinks (5 items, avg price $4.63); Omelette (3 items, avg price $8.62); Picked for you (5 items, avg price $7.72); Platter (4 items, avg price $9.70).",60
28724,"Restaurant: Po Boy Jim, Price Range: $$, Zip Code: 20002. Menu Categories: Beverages (6 items, avg price $1.50); Deposit (1 items, avg price $200.00); Entrees (7 items, avg price $24.29); International (5 items, avg price $16.80); Jim's Daily Specials (1 items, avg price $35.00); Jim's Sides (9 items, avg price $4.78); Jim's Sweet Tooth (2 items, avg price $6.00); Little Jim's (4 items, avg price $8.00); Picked for you (5 items, avg price $16.60); Po Boys Specialty (9 items, avg price $22.22); Salads (3 items, avg price $10.00); Starters (8 items, avg price $12.25); Traditional (6 items, avg price $15.50).",42
28725,"Restaurant: The Boiling Crab (DC), Price Range: $$, Zip Code: 20002. Menu Categories: Extras (20 items, avg price $3.47); I Like It Fried! (10 items, avg price $14.00); Kids Meals (1 items, avg price $6.25); Need Bibs? (1 items, avg price $0.00); Picked for you (5 items, avg price $16.90); Want to Get Naked? (2 items, avg price $18.50); What's Your Catch? (8 items, avg price $43.69).",42
28726,"Restaurant: Planet Smoothie (3501 Connecticut Ave NW), Price Range: $, Zip Code: 20008. Menu Categories: Energy (6 items, avg price $6.99); Planet Favourites (7 items, avg price $5.99); Planet Lite (7 items, avg price $5.99); Protein (6 items, avg price $6.99); Superfood (5 items, avg price $6.99).",30
28727,"Restaurant: Le Bon Cafe (Navy Yard), Price Range: $, Zip Code: 20003. Menu Categories: Breakfast (14 items, avg price $8.59); Breakfast Pastries (6 items, avg price $3.82); Picked for you (5 items, avg price $8.19); Sides (4 items, avg price $3.62).",58
28728,"Restaurant: Casey's Coffee (Southwest), Price Range: nan, Zip Code: 20024. Menu Categories: Belgian Waffle (1 items, avg price $9.89); Bottle Drink (4 items, avg price $2.49); Breakfast Sandwiches (10 items, avg price $7.90); Cold Sandwiches (9 items, avg price $12.21); Frappes (7 items, avg price $5.78); Hot Beverages (7 items, avg price $3.47); Hot Sandwiches (11 items, avg price $12.25); Iced Beverage (14 items, avg price $5.05); Pastries and Desserts (6 items, avg price $3.51); Picked for you (5 items, avg price $8.23); Salad (8 items, avg price $13.57); Smoothies (4 items, avg price $6.12); Special Drinks (13 items, avg price $4.75); Wrap Sandwiches (8 items, avg price $12.47).",54
28729,"Restaurant: Casey's Coffee (Northeast), Price Range: nan, Zip Code: 20002. Menu Categories: Belgian Waffle (1 items, avg price $9.89); Bottle Drink (4 items, avg price $2.49); Breakfast Sandwiches (10 items, avg price $7.88); Cold Sandwiches (9 items, avg price $12.21); Frappes (7 items, avg price $5.78); Hot Beverages (7 items, avg price $3.47); Hot Sandwiches (11 items, avg price $12.24); Iced Beverage (14 items, avg price $5.05); Pastries and Desserts (6 items, avg price $3.51); Picked for you (5 items, avg price $8.82); Salad (8 items, avg price $13.56); Smoothies (4 items, avg price $6.12); Special Drinks (13 items, avg price $4.75); Wrap Sandwiches (8 items, avg price $12.47).",74
28730,"Restaurant: Toastique - The Yards, Price Range: $, Zip Code: 20003. Menu Categories: Bowls (8 items, avg price $15.53); Cold-Pressed Juice (7 items, avg price $11.34); Overnight Oats (2 items, avg price $8.63); Picked for you (5 items, avg price $13.46); Shots (4 items, avg price $6.33); Sides (1 items, avg price $2.30); Smoothies (7 items, avg price $10.35); Specialties (3 items, avg price $9.97); Toast (7 items, avg price $15.53).",74
28731,"Restaurant: Joe &amp; The Juice (1100 17th Street Northwest), Price Range: $$, Zip Code: 20036. Menu Categories: Breakfast Bowls (1 items, avg price $10.30); Bundles (3 items, avg price $17.73); Coffee &amp; Tea (19 items, avg price $3.80); Juices (9 items, avg price $9.10); Picked for you (5 items, avg price $9.38); Salad Bowls (2 items, avg price $11.00); Sandwiches (7 items, avg price $9.20); Shakes (3 items, avg price $9.10); Shots (2 items, avg price $3.60); Signatures (4 items, avg price $10.30); Snacks &amp; Treats (6 items, avg price $2.96); Vegan Shakes (2 items, avg price $10.30); Water (2 items, avg price $3.00).",72
28732,"Restaurant: Copacabana Acai (822 H St NE Unit 2), Price Range: $, Zip Code: 20002. Menu Categories: Acai Bowls (12 items, avg price $14.03); Drinks (5 items, avg price $3.00); Picked for you (5 items, avg price $14.34).",74
28733,"Restaurant: The Juice Laundry, Price Range: $$, Zip Code: 20003. Menu Categories: 100% Organic Acai Smoothie Bowls (9 items, avg price $12.00); 100% Organic Breakfast Bowls (3 items, avg price $6.50); 100% Organic Cold Pressed Juice (9 items, avg price $8.78); 100% Organic Nut Milks (5 items, avg price $7.00); 100% Organic Superfood Smoothies (9 items, avg price $9.00); 100% Organic Vegan Chili (1 items, avg price $7.25); Picked for you (5 items, avg price $12.00).",68
